전공,졸업당시나이,알바 여부,월 소득,직장_만족도,직장_전공일치정도,직장_요구자격증여부,합격경험,복수전공여부,복수전공명,부전공여부,부전공명,군복무경험,휴학학기수,졸업유예경험,대학원경험,재학중재직경험,어학연수경험,토익점수,취업목표유무,자격증여부,자격증_1,자격증_2,자격증_3,구직활동경험,공모전수상,대외활동,면접훈련,중요도_근로소득,중요도_흥미,중요도_전공관련성,중요도_개인발전가능성,중요도_직업자체전망,중요도_직장안정성,중요도_근무환경,중요도_복리후생,중요도_회사규모,중요도_출퇴근거리,중요도_사회적평판,하루평균수면시간,흡연여부,음주선호도,삶의 만족도,부모님자산규모,학교소재,졸업 평점 유형,졸업 평점,현재 건강상태
산림/원예학,24,,,,,,,2,,2,,1,,2,2,2,2,,1,1,2036900,,,2,,,,4,3,3,4,4,4,4,4,3,4,3,6,2,4,5,3,4,3,4,3
산림/원예학,26,,,,,,,2,,2,,1,4,2,2,1,2,,1,1,2025600,2060200,4177900,1,2,2,2,4,4,2,4,4,4,4,4,3,4,4,9,2,1,6,3,4,3,3.7,4
산림/원예학,28,1,150,1,5,2,,2,,2,,1,5,1,2,2,1,955,2,2,,,,2,,,,5,5,5,5,5,4,5,5,4,5,5,8,2,2,5,1,4,3,3.8,4
산림/원예학,28,2,350,4,3,2,,2,,2,,2,6,1,2,1,2,795,2,1,2033000,,,1,1,1,1,5,3,2,4,3,4,4,5,4,4,4,6,2,3,6,4,4,2,3.9,4
산림/원예학,24,,,,,,1,2,,2,,1,,2,2,2,2,,1,1,3005500,2043100,4079900,1,2,2,2,5,5,5,5,5,5,5,5,5,5,3,7,2,3,6,3,5,3,3,4
산림/원예학,24,,,,,,,2,,2,,1,,2,2,2,2,,1,1,2043100,4149200,4111804,2,,,,4,3,3,4,5,5,5,5,4,3,5,8,2,3,1,1,5,3,3.9,3
산림/원예학,26,,,,,,,2,,2,,2,4,2,2,1,2,795,1,1,2025600,2043000,,1,2,2,2,4,4,5,4,4,4,5,5,4,5,5,8,2,1,6,1,5,3,4.1,4
생명과학,25,1,200,4,3,2,,2,,2,,7,2,2,1,2,2,865,2,2,,,,2,,,,5,4,3,3,2,4,3,2,2,3,2,9,1,6,6,3,1,2,3.4,4
생명과학,28,,,,,,,2,,2,,7,,1,1,2,2,,1,2,,,,2,,,,4,4,4,3,4,4,5,5,2,4,4,6,1,3,4,1,1,2,3,2
생명과학,27,2,310,3,3,2,,2,,2,,1,4,2,2,1,2,,1,2,,,,1,2,2,2,5,5,4,4,3,5,4,4,3,4,3,6,2,4,5,1,1,3,3.3,4
생명과학,27,,,,,,,2,,2,,2,,2,1,2,2,,2,1,2025900,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,5,2,2,3,3,1,3,3.1,4
생명과학,25,2,135,3,3,2,,2,,2,,1,,1,1,2,2,,2,2,,,,2,,,,3,4,4,4,4,4,4,4,3,4,3,4,2,3,4,1,1,3,3.1,3
생명과학,27,2,350,4,2,2,,1,전기전자전파공학,2,,3,5,1,2,2,2,830,2,2,,,,2,,,,5,5,5,5,5,2,5,5,5,4,5,6,2,4,6,3,1,3,4.1,5
생명과학,26,,,,,,,2,,2,,1,,2,1,2,1,970,1,2,,,,2,,,,4,4,3,5,3,5,5,4,4,4,4,7,2,3,6,1,1,3,3.8,4
생명과학,25,,,,,,,2,,2,,7,1,1,1,1,2,,2,2,,,,2,,,,3,5,2,5,3,1,4,4,1,4,3,5,2,3,7,1,1,3,2.7,4
생명과학,24,,,,,,,2,,2,,1,,2,1,2,2,900,1,2,,,,2,,,,5,5,5,4,5,5,3,4,3,4,4,6,2,4,7,3,1,3,3.9,5
생명과학,23,,,,,,,1,생명과학과,2,,1,,2,1,1,2,825,2,2,,,,2,,,,4,3,4,4,4,5,4,4,3,4,4,7,2,3,3,1,1,3,4.1,4
생명과학,24,,,,,,,1,신문방송학과,2,,1,,2,1,1,2,,1,1,4111804,,,1,1,1,2,4,5,3,4,4,3,4,4,3,5,3,8,2,1,5,1,1,2,3.2,4
생명과학,25,,,,,,,2,,2,,1,1,2,2,1,2,810,1,2,,,,1,1,1,1,4,5,3,5,2,2,4,3,1,3,3,7,2,1,7,1,1,3,4.1,3
생명과학,26,2,-1,3,2,2,,2,,2,,1,,2,2,1,2,,2,1,4086200,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,2,3,6,1,1,3,3,4
생명과학,29,2,400,4,4,1,,2,,2,,2,10,2,2,1,2,825,1,1,1009800,,,1,2,2,1,5,4,4,4,4,5,4,4,2,4,3,6,1,4,6,1,1,2,3.2,4
생명과학,24,2,50,3,5,2,,2,,2,,1,,2,1,2,2,730,1,1,4111804,5010503,,1,2,1,2,5,5,4,5,5,5,5,5,4,5,3,5,2,4,6,1,1,2,3.3,4
생명과학,23,,,,,,,2,,2,,7,1,2,1,1,2,825,2,2,,,,2,,,,4,5,5,4,4,4,5,3,4,5,2,7,2,3,5,1,1,2,3.7,4
생명과학,26,2,350,2,3,2,,2,,2,,2,4,2,2,1,2,930,1,2,,,,1,2,2,2,5,4,4,5,5,4,5,4,4,4,4,6,2,3,5,3,1,3,3.6,3
생명과학,26,,,,,,2,2,,2,,2,4,2,2,2,2,835,1,2,,,,2,,,,5,4,5,5,5,5,4,4,4,4,5,7,1,4,6,1,1,3,3.2,5
생명과학,24,2,300,4,2,1,,2,,2,,1,2,2,2,1,2,800,1,2,,,,1,2,2,1,5,5,3,5,5,4,5,5,5,5,5,7,2,4,5,4,1,3,3.5,4
생명과학,27,,,,,,,2,,2,,1,2,2,2,1,1,875,2,2,,,,2,,,,3,4,5,4,4,4,4,4,2,4,3,8,2,3,7,1,2,3,4.4,4
생명과학,24,2,220,3,4,2,,2,,2,,1,,2,2,1,2,,2,2,,,,2,,,,4,4,3,4,4,4,4,4,3,3,3,7,2,3,5,3,2,3,3.9,4
생명과학,27,2,200,3,3,1,,2,,2,,2,6,2,1,1,2,785,1,1,2047900,,,2,,,,4,5,5,5,5,5,5,5,5,3,4,6,1,5,6,1,2,3,3.4,3
생명과학,25,2,170,3,2,2,,2,,2,,1,3,2,2,2,2,,1,1,3004800,5008000,,2,,,,5,5,5,5,5,5,5,5,4,4,4,8,2,4,5,1,2,3,3.5,4
생명과학,28,2,190,3,3,2,,2,,2,,2,4,1,2,1,2,,1,2,,,,1,2,2,2,4,4,4,5,4,4,4,5,4,3,3,7,2,1,5,3,2,3,3.4,4
생명과학,25,2,185,3,3,2,,2,,2,,1,,1,2,1,2,,2,2,,,,2,,,,3,4,4,4,4,4,3,3,3,3,3,7,2,2,4,1,2,3,3.6,3
생명과학,27,2,167,2,3,2,,2,,2,,2,6,2,2,2,2,675,2,2,,,,2,,,,4,5,3,4,4,4,3,3,3,3,3,6,2,4,5,1,2,3,3,4
생명과학,26,2,250,3,5,2,,2,,2,,2,4,2,2,1,2,,2,2,,,,2,,,,4,4,3,4,4,5,4,4,2,2,3,5,2,4,6,1,2,3,3,4
생명과학,25,2,200,2,3,2,,2,,2,,1,3,2,2,1,2,,2,2,,,,2,,,,5,4,2,4,4,5,4,4,3,3,3,5,2,1,2,1,2,3,3,3
생명과학,24,2,200,5,2,2,,2,,2,,1,1,2,2,1,2,800,1,1,2043100,,,2,,,,4,4,2,3,4,4,4,4,4,2,4,6,2,1,5,3,2,3,4.1,4
생명과학,25,1,80,3,1,2,,2,,2,,1,,2,2,2,2,810,1,2,,,,1,2,2,1,5,5,2,5,5,5,5,5,5,5,5,6,2,1,5,1,2,3,3.4,5
생명과학,31,2,310,4,3,2,,2,,2,,1,,1,2,2,2,,2,2,,,,2,,,,4,4,4,4,4,5,3,4,4,4,4,7,2,3,5,1,2,2,3.8,4
생명과학,26,2,250,3,3,2,,2,,2,,2,6,2,2,2,2,,2,1,2031200,,,2,,,,4,4,4,4,4,4,3,4,4,4,4,7,2,3,6,3,2,2,3.7,3
생명과학,24,,,,,,,2,,2,,1,1,1,2,1,2,760,2,1,4000806,,,1,2,2,1,5,4,4,5,5,5,5,4,5,5,3,7,2,3,6,1,2,3,3.1,4
생명과학,27,2,340,4,4,2,,2,,2,,2,4,2,2,1,2,,2,2,,,,1,2,2,2,5,5,3,5,4,4,4,4,3,3,4,8,1,4,5,3,2,3,3.5,5
생명과학,27,2,60,1,5,2,,2,,2,,2,4,2,1,1,2,,2,1,2057800,,,2,,,,5,4,4,5,5,5,5,5,3,4,4,6,2,4,6,1,3,3,4.3,4
생명과학,26,,,,,,,2,,2,,2,6,2,1,1,2,550,2,1,4111804,,,1,2,2,2,5,4,4,4,4,5,4,5,3,3,3,7,2,4,6,3,3,3,3,4
생명과학,24,2,80,2,3,2,,2,,2,,7,,2,1,2,2,900,2,2,,,,2,,,,4,4,4,5,5,5,5,5,4,4,5,7,2,2,6,4,3,2,3.7,4
생명과학,23,2,70,3,5,2,,2,,2,,7,1,2,1,1,2,980,2,2,,,,2,,,,5,5,5,4,4,5,3,4,3,3,5,6,2,3,6,4,3,2,3,4
생명과학,26,2,120,5,5,2,,2,,2,,2,4,2,1,1,2,800,1,1,3005506,4149200,,1,1,2,1,5,5,5,5,5,5,5,5,5,5,5,7,2,3,7,3,3,3,3.5,4
생명과학,26,,,,,,,2,,2,,2,4,1,1,2,2,,2,1,4079900,3003900,,2,,,,5,5,5,5,5,5,5,5,5,5,5,6,2,4,6,4,3,3,3.4,3
생명과학,24,,,,,,,2,,2,,1,,2,2,1,2,600,1,1,2066100,,,2,,,,4,4,4,4,3,4,4,4,3,2,4,7,2,3,5,3,3,3,3.8,2
생명과학,26,2,350,4,3,2,,2,,1,경영경제학부,2,6,2,2,1,2,,2,2,,,,1,2,2,1,5,3,2,5,5,5,5,4,3,5,3,7,2,4,5,4,3,3,3.3,5
생명과학,26,2,300,3,4,2,,2,,2,,2,4,2,2,1,2,700,2,2,,,,2,,,,5,5,5,5,5,3,5,5,2,4,4,5,1,2,5,1,3,3,3.2,3
생명과학,27,2,500,4,2,2,,2,,2,,2,6,2,2,2,2,,2,2,,,,2,,,,4,4,2,5,5,5,5,3,3,5,2,6,1,3,6,1,3,2,3,4
생명과학,25,2,200,4,3,2,,2,,2,,2,4,2,2,1,2,650,1,1,2084200,,,1,2,2,2,5,5,4,5,5,5,5,5,2,3,4,7,1,3,5,3,3,3,3.4,3
생명과학,24,2,200,4,5,2,,2,,2,,1,,2,2,2,2,,2,2,,,,1,2,1,1,4,5,4,4,4,5,4,4,4,4,4,6,2,4,6,3,3,3,3.9,5
생명과학,25,,,,,,,2,,2,,1,,2,1,2,2,,1,2,,,,2,,,,4,5,4,5,5,5,5,5,5,3,5,7,2,3,5,1,3,3,3.9,4
생명과학,28,,,,,,,2,,2,,2,8,2,2,2,2,780,2,2,,,,2,,,,4,4,3,4,3,5,4,4,2,4,2,7,2,3,4,3,4,3,3.2,4
생명과학,24,2,160,4,5,2,,2,,2,,1,,2,2,1,2,,2,2,,,,2,,,,4,4,2,4,4,4,4,4,3,3,3,8,2,1,6,3,4,3,3.7,4
생명과학,24,,,,,,0,2,,2,,1,2,2,2,1,1,,1,1,4149200,4111804,,1,2,2,2,5,4,2,4,4,5,5,4,4,4,4,6,2,3,6,3,4,3,3.7,2
생명과학,54,2,60,2,4,2,,2,,2,,1,,2,2,2,2,,2,2,,,,2,,,,3,5,5,4,4,3,3,3,3,4,4,7,2,1,5,1,4,3,3,4
생명과학,23,,,,,,,2,,2,,1,,2,1,2,2,,2,1,2048100,,,2,,,,4,3,5,4,5,5,5,5,3,3,5,7,2,3,5,3,4,3,3.8,4
생명과학,24,2,230,4,2,2,,2,,2,,8,,2,2,2,2,,2,2,,,,2,,,,4,4,3,4,5,5,4,5,4,4,4,8,2,3,5,4,4,3,3.3,5
생명과학,26,2,180,4,1,2,,2,,2,,2,6,2,2,1,2,,2,2,,,,2,,,,2,4,3,4,4,4,4,4,1,2,1,6,2,3,2,3,4,3,2.6,4
생명과학,27,2,210,1,3,2,,2,,2,,2,6,2,1,1,2,,2,2,,,,1,2,1,2,5,3,4,5,5,5,5,5,2,3,3,5,2,3,5,3,4,3,3.3,4
생명과학,26,2,180,5,5,2,,2,,2,,2,4,2,1,1,2,,2,2,,,,2,,,,5,5,5,5,5,3,4,3,4,5,5,6,2,4,6,3,4,3,3.9,5
생명과학,29,,,,,,,2,,2,,1,6,1,2,1,2,,1,2,,,,2,,,,4,5,3,4,5,4,4,4,2,4,2,8,2,3,7,1,4,3,4.3,5
생명과학,27,2,300,3,3,2,,2,,2,,2,7,2,2,2,2,,2,2,,,,2,,,,4,3,3,3,3,3,3,3,3,3,3,7,1,4,5,3,4,3,2.8,3
생명과학,24,2,160,4,4,2,,2,,2,,1,2,2,1,1,2,890,2,2,,,,2,,,,4,5,5,4,5,5,4,4,4,5,4,6,2,3,6,4,4,2,3.4,5
생명과학,25,,,,,,,2,,1,법학과,1,2,2,1,1,2,930,1,1,4111804,,,1,2,2,2,4,5,5,4,4,3,4,4,3,4,3,8,2,3,7,4,4,3,3.2,5
생명과학,29,2,300,3,2,2,,2,,2,,2,10,2,2,2,1,,1,2,,,,1,2,1,1,5,5,4,4,4,5,4,3,1,3,2,7,2,5,7,3,4,2,3.7,3
생명과학,28,1,40,4,2,2,,2,,2,,1,6,1,2,2,2,890,2,2,,,,2,,,,4,4,3,4,4,4,3,4,3,3,3,6,2,2,4,1,4,2,3.4,4
생명과학,28,2,250,4,4,2,,2,,2,,1,9,2,2,2,2,,2,1,3003500,,,2,,,,5,3,3,4,5,5,5,5,2,2,4,6,2,3,4,1,4,3,3.7,4
생명과학,27,2,190,5,5,1,,2,,2,,2,6,2,1,1,2,,1,1,2043100,4111804,,2,,,,4,5,5,5,5,4,5,4,2,3,3,7,2,3,6,1,4,3,3.5,4
생명과학,23,2,110,4,5,2,,2,,2,,4,,2,1,2,2,835,2,2,,,,2,,,,4,4,5,5,5,5,5,4,2,3,4,6,2,4,7,4,5,3,3.9,4
생명과학,27,2,185,4,4,1,,2,,2,,2,6,2,2,1,2,,1,1,2043000,2116600,1014300,1,2,2,2,5,5,5,4,4,4,4,5,4,4,5,7,2,4,6,1,5,3,2.7,4
생명과학,24,2,195,3,3,1,,2,,2,,1,1,2,2,1,2,,1,1,2043100,,,2,,,,5,3,3,2,2,4,4,4,2,5,3,5,1,4,4,3,5,3,3.8,2
생명과학,31,,,,,,,2,,2,,3,4,2,2,1,2,,2,2,,,,2,,,,4,4,4,4,5,5,4,4,3,3,4,4,2,3,5,1,5,3,3.8,4
생명과학,26,,,,,,,2,,2,,2,4,2,2,1,2,650,1,1,5010501,,,2,,,,4,4,3,4,4,4,4,4,3,3,4,4,2,4,6,3,5,3,3.8,4
생명과학,26,2,250,3,4,1,,2,,2,,2,4,2,2,1,2,,1,1,2023900,,,2,,,,5,4,4,4,4,4,5,5,4,4,4,6,2,3,4,4,5,3,3.9,4
생명과학,26,2,280,3,4,1,,2,,2,,2,4,2,2,1,2,760,2,1,2031200,2077300,,1,2,1,1,5,5,5,5,5,5,5,5,5,5,2,6,1,3,4,1,5,3,3.9,3
생물학,26,,,,,,,2,,2,,6,4,2,2,2,2,945,1,1,1009800,,,1,2,2,2,5,3,3,4,3,3,4,4,4,3,3,8,2,4,6,1,1,2,3.1,4
생물학,25,,,,,,0,2,,2,,2,4,2,2,2,2,,2,2,,,,1,2,2,2,4,4,3,4,4,4,3,3,3,3,3,7,2,2,4,3,1,3,4,4
생물학,27,2,330,5,3,2,,2,,2,,2,,2,2,2,2,810,2,1,4011102,,,2,,,,5,5,3,4,5,5,5,5,4,5,2,7,2,3,7,4,1,3,3.4,5
생물학,24,,,,,,,2,,2,,7,,2,1,2,2,,1,1,4149200,,,2,,,,5,4,4,4,3,5,4,4,3,4,5,7,2,4,4,3,1,2,3.9,4
생물학,25,1,90,4,4,2,,2,,2,,7,,2,1,1,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,2,4,3,4,2,4,4,1,1,2,3.9,5
생물학,27,2,230,5,1,2,,2,,2,,2,8,2,2,1,1,650,2,2,,,,1,2,2,2,5,5,1,2,2,4,4,3,1,4,1,6,2,4,7,4,2,3,3.3,5
생물학,25,2,180,3,4,2,,2,,2,,1,3,2,1,2,1,750,2,2,,,,2,,,,4,5,5,5,5,5,4,4,3,2,4,6,2,4,5,4,2,3,3.6,4
생물학,24,,,,,,,2,,2,,1,,2,2,2,2,,1,1,2025600,,,2,,,,5,5,5,5,5,5,5,5,5,4,4,6,2,3,5,1,2,3,4.2,4
생물학,27,,,,,,,2,,2,,2,,2,2,2,2,,2,1,1014000,,,2,,,,3,3,3,3,3,3,3,3,3,3,3,7,1,4,4,1,2,3,3,3
생물학,28,2,310,4,2,2,,1,창업경영전공,2,,2,8,2,2,1,2,850,1,2,,,,1,2,2,2,5,2,2,4,4,5,5,4,4,4,4,6,2,4,5,1,2,3,3.9,4
생물학,27,,,,,,,2,,2,,2,7,1,2,1,2,690,1,1,4079900,,,1,2,2,2,4,4,3,4,4,4,4,4,4,4,3,6,2,4,5,1,3,3,2.9,3
생물학,29,2,380,3,5,1,,2,,1,생물교육학과,2,4,2,2,2,2,900,1,1,2053300,,,1,2,2,2,5,5,5,5,5,5,5,5,5,5,5,8,2,4,5,4,3,3,4,4
생물학,26,2,295,3,4,2,,2,,2,,1,5,2,2,1,2,,1,2,,,,1,1,2,1,4,4,4,4,4,4,4,4,4,4,4,6,2,1,5,1,3,3,4.3,4
생물학,29,2,300,3,2,2,,2,,2,,2,5,1,2,2,2,,1,2,,,,1,1,2,2,5,3,3,5,5,5,5,3,3,5,3,5,2,3,6,1,3,3,3,2
생물학,24,1,70,2,3,2,,2,,2,,7,,2,1,1,2,,2,2,,,,2,,,,5,5,5,5,5,5,5,5,4,3,4,5,1,3,3,4,3,3,4,3
생물학,29,1,120,2,1,2,,2,,2,,2,6,2,2,2,2,,2,2,,,,2,,,,5,5,3,5,5,4,5,5,5,5,5,7,2,1,7,1,3,3,3,1
생물학,24,,,,,,,2,,2,,1,,2,1,2,2,,2,1,2025600,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,8,2,1,5,1,3,3,3.9,5
생물학,24,2,60,3,4,2,,2,,2,,1,,2,1,1,2,800,2,1,4111804,,,2,,,,4,4,4,4,5,4,5,4,4,4,4,6,2,1,4,3,4,3,4.1,4
생물학,27,2,100,4,5,2,,2,,2,,2,4,2,1,1,2,830,1,2,,,,2,,,,5,4,4,4,4,4,4,4,4,4,4,6,2,3,5,1,4,3,4,4
생물학,26,,,,,,0,2,,2,,1,4,2,2,1,1,,2,1,3003700,,,1,2,2,2,4,5,1,3,3,4,5,5,2,4,2,8,2,4,6,3,4,3,3.3,4
생물학,26,,,,,,,2,,2,,1,,2,2,1,2,650,2,1,4032209,4046800,,1,2,1,2,4,3,3,3,5,3,3,3,3,4,3,8,2,3,3,3,4,3,2.9,4
생물학,26,,,,,,,2,,2,,1,,1,2,2,2,725,1,2,,,,1,2,2,1,4,5,1,5,5,5,5,5,2,4,4,7,2,3,5,3,4,3,3.5,5
생물학,27,2,80,4,3,2,,2,,2,,3,6,2,1,1,2,800,2,2,,,,1,2,2,2,4,4,3,3,5,5,4,4,3,2,2,6,2,3,5,4,5,3,3.7,3
생물학,25,1,47,4,1,2,,2,,2,,1,2,2,1,1,2,,2,2,,,,2,,,,5,5,5,4,5,5,4,4,3,4,4,6,2,3,4,1,5,3,4.1,2
생물학,24,1,80,4,1,2,,2,,2,,1,,2,1,1,2,,2,2,,,,2,,,,4,5,1,5,4,4,5,4,1,3,1,6,2,4,5,1,5,3,3.6,5
생물학,26,,,,,,,2,,2,,2,4,2,2,2,2,,1,2,,,,1,2,2,1,5,5,5,5,5,5,5,5,4,3,3,7,1,4,5,3,5,3,4.2,4
생물학,26,,,,,,0,2,,2,,2,4,2,2,1,2,730,2,1,2025600,,,2,,,,4,5,5,5,5,5,5,5,3,4,4,7,1,1,5,3,5,3,4.1,5
생물학,25,,,,,,,2,,2,,7,,2,1,1,2,,2,2,,,,2,,,,4,5,5,5,5,4,4,4,3,3,3,7,1,4,5,1,5,3,3.9,5
동물/수의학,26,2,200,3,3,2,,2,,2,,9,,2,2,2,2,950,1,1,1011900,,,2,,,,3,3,3,3,3,3,3,3,3,3,3,7,2,2,4,3,1,3,3.9,4
동물/수의학,27,2,200,2,2,1,,2,,2,,8,,2,2,2,2,,2,1,1011900,,,2,,,,5,4,4,4,5,4,5,5,3,3,5,6,1,3,7,3,1,3,3,5
동물/수의학,28,2,315,2,4,1,,2,,2,,1,,2,1,1,2,,1,1,1011900,,,1,2,2,2,5,4,4,4,4,3,4,4,2,3,3,7,1,3,3,1,1,3,3.6,4
동물/수의학,27,2,208,3,2,2,,2,,2,,8,,1,2,1,2,,2,1,1011900,,,1,2,2,2,5,4,4,5,4,4,5,3,2,4,1,7,1,3,5,3,2,3,3.5,4
동물/수의학,26,2,250,3,4,1,,2,,2,,9,6,2,2,2,2,,1,1,1011900,,,1,2,2,2,4,4,5,4,4,5,4,4,4,4,4,6,1,3,5,4,2,3,3.1,4
동물/수의학,35,2,250,2,2,2,,2,,2,,2,2,2,2,2,2,,1,1,1011900,,,2,,,,4,5,4,5,5,5,5,4,3,3,4,6,1,1,4,4,3,3,3.3,5
동물/수의학,30,,,,,,,2,,2,,2,4,2,1,1,2,,1,1,1011900,,,1,2,2,2,5,3,5,5,5,4,4,4,4,3,4,4,1,4,5,3,3,3,4,5
동물/수의학,27,2,80,3,5,1,,2,,2,,1,,2,1,2,2,,1,1,1011900,,,1,2,2,2,5,5,5,4,3,3,4,3,4,3,2,5,2,3,4,3,3,3,2.9,2
동물/수의학,26,2,280,4,3,1,,2,,2,,9,,2,2,1,2,,2,1,1011900,,,2,,,,5,4,4,3,4,4,4,4,3,4,4,8,2,3,5,1,4,3,4,5
동물/수의학,26,2,280,5,4,1,,2,,2,,9,,2,2,1,2,,1,1,1011900,,,2,,,,5,5,5,5,5,5,5,5,5,4,5,8,1,4,7,3,4,3,3.5,3
동물/수의학,31,2,300,2,4,1,,2,,2,,1,6,2,2,1,2,,1,1,1011900,,,1,2,2,2,5,4,4,5,4,4,4,5,3,4,3,7,2,2,3,3,4,3,2.8,3
동물/수의학,26,2,240,4,3,1,,2,,2,,-1,,2,2,2,2,,2,1,1011900,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,7,2,4,7,1,5,3,3.8,5
동물/수의학,26,1,150,1,2,2,,2,,2,,2,4,2,2,1,2,,2,2,,,,2,,,,4,5,1,5,2,4,4,4,2,4,3,7,2,2,5,3,5,3,2.9,3
동물/수의학,26,2,300,5,3,1,,2,,2,,9,,2,2,1,2,,2,1,1011900,,,2,,,,4,4,3,2,5,4,5,3,2,4,4,7,2,5,4,3,5,2,2.8,4
자원학,28,2,450,5,2,2,,1,컴퓨터학과,2,,2,6,2,2,1,1,965,1,2,,,,1,2,2,1,4,5,4,5,4,4,4,4,4,3,4,6,2,4,5,1,1,3,3.7,4
자원학,25,,,,,,,2,,2,,1,2,2,2,2,2,750,1,1,2025600,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,8,2,4,5,1,2,3,3.7,5
자원학,27,2,150,3,4,2,,2,,2,,2,6,2,2,1,2,,1,1,2066800,4111804,,2,,,,4,5,4,4,4,4,4,4,4,4,4,6,1,4,6,1,2,3,3.5,4
자원학,25,2,160,4,5,2,,2,,2,,1,2,2,2,1,2,,1,1,2043100,4111804,,1,1,1,2,5,5,3,4,5,5,5,4,4,4,4,7,2,3,5,1,2,3,3.8,4
자원학,24,,,,,,,2,,2,,1,,2,1,2,2,,1,2,,,,2,,,,4,5,4,5,3,4,4,4,4,5,3,5,2,3,6,1,3,3,3.8,3
자원학,25,2,200,4,5,2,,2,,2,,1,5,2,2,2,2,500,2,1,5010503,4111804,2112500,2,,,,4,5,4,4,5,4,4,4,4,4,5,6,2,3,6,1,3,3,3.6,4
자원학,24,2,156,2,5,2,,2,,2,,1,,2,1,2,2,,1,1,2054300,2027100,,2,,,,5,5,5,5,5,5,5,5,5,5,5,6,2,3,3,3,3,-1,,3
자원학,58,2,1000,5,5,2,,2,,2,,2,,2,2,2,2,,2,2,,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,6,2,3,7,3,3,3,4.4,4
자원학,26,2,230,4,3,2,,2,,2,,2,6,2,2,1,2,,2,1,2025600,4149200,4111804,2,,,,4,4,4,4,3,4,4,4,3,3,4,6,2,4,5,1,4,3,3.5,4
자원학,26,2,200,5,3,2,,2,,2,,2,4,2,2,2,2,,1,1,2043900,4111804,,2,,,,3,5,5,5,5,3,3,3,3,3,4,7,2,3,5,1,4,3,3.8,5
자원학,27,,,,,,,2,,2,,2,6,2,1,1,2,670,2,1,2033000,,,2,,,,5,5,5,5,5,3,5,5,3,3,4,5,1,2,6,3,4,3,3,5
자원학,25,2,180,2,4,1,,2,,2,,1,2,2,2,2,2,760,1,1,4176600,2066800,,1,2,2,2,5,5,5,4,4,4,5,4,3,3,3,6,2,3,5,3,5,3,3.4,5
자원학,27,2,-1,4,4,2,,2,,2,,2,,2,2,2,2,,1,1,2065900,2043900,,2,,,,4,5,4,4,5,4,4,3,4,4,3,7,1,1,7,1,5,3,3,5
자원학,25,2,250,3,4,2,,2,,2,,1,2,2,2,1,2,,1,2,,,,2,,,,5,5,4,5,5,4,4,5,3,4,3,6,2,5,3,3,5,3,3.8,2
화학,25,,,,,,,2,,1,생명과학부,7,1,1,1,1,2,,2,2,,,,2,,,,5,5,5,4,4,3,5,4,2,3,1,6,1,3,2,3,1,2,3.2,4
화학,24,,,,,,,2,,2,,6,,2,1,1,2,,2,2,,,,2,,,,4,3,4,3,3,4,4,4,3,2,3,9,2,3,4,3,1,2,3.5,2
화학,25,2,150,4,5,2,,2,,2,,7,2,2,1,2,2,,2,2,,,,2,,,,4,4,5,5,5,5,5,4,3,3,4,7,2,3,6,4,1,2,3.2,4
화학,27,2,340,5,5,2,,2,,2,,2,8,2,2,1,1,760,1,2,,,,1,2,2,1,5,5,5,5,5,5,5,5,2,4,2,6,2,4,7,3,1,3,3.2,3
화학,23,,,,,,,2,,2,,1,,2,1,1,1,875,2,2,,,,2,,,,5,5,5,5,5,5,5,5,2,4,4,6,1,4,6,3,1,3,3.8,2
화학,27,2,275,4,4,2,,2,,2,,1,1,1,2,1,2,740,1,1,4000806,1000400,,1,1,1,1,4,4,4,5,5,5,5,4,3,4,4,7,2,4,6,1,1,3,3.7,4
화학,27,2,300,4,4,2,,2,,2,,2,6,2,2,2,2,800,2,2,,,,2,,,,4,4,4,4,4,5,4,4,4,4,4,8,2,4,6,3,1,3,3.5,4
화학,26,,,,,,,2,,2,,2,4,2,1,1,2,720,1,2,,,,2,,,,5,3,3,4,4,4,4,4,5,2,4,5,2,4,6,1,1,3,3.9,4
화학,25,,,,,,,2,,2,,1,2,2,1,1,2,830,1,2,,,,1,2,2,2,4,4,4,4,3,4,4,4,5,5,4,8,2,4,4,3,1,3,3.9,4
화학,27,2,240,3,2,2,,2,,2,,2,6,2,2,1,2,,1,2,,,,2,,,,5,3,3,5,4,4,4,5,3,3,3,5,2,4,4,1,1,3,2.9,4
화학,27,,,,,,,2,,2,,2,4,2,1,2,2,,1,1,4111804,4079900,,1,2,2,2,4,5,4,4,5,4,5,4,5,4,4,8,1,4,5,3,1,2,3.7,3
화학,26,,,,,,,2,,1,영어영문학과,1,1,1,1,1,2,,2,1,3007600,2066100,,2,,,,5,5,4,4,4,5,4,4,3,3,3,6,2,4,5,1,1,3,3.5,4
화학,25,,,,,,1,2,,2,,1,1,1,2,2,2,810,2,1,2056600,,,1,2,2,2,5,4,4,4,4,4,4,4,3,4,4,7,2,4,5,1,1,3,4,3
