전공,졸업당시나이,알바 여부,월 소득,직장_만족도,직장_전공일치정도,직장_요구자격증여부,합격경험,복수전공여부,복수전공명,부전공여부,부전공명,군복무경험,휴학학기수,졸업유예경험,대학원경험,재학중재직경험,어학연수경험,토익점수,취업목표유무,자격증여부,자격증_1,자격증_2,자격증_3,구직활동경험,공모전수상,대외활동,면접훈련,중요도_근로소득,중요도_흥미,중요도_전공관련성,중요도_개인발전가능성,중요도_직업자체전망,중요도_직장안정성,중요도_근무환경,중요도_복리후생,중요도_회사규모,중요도_출퇴근거리,중요도_사회적평판,하루평균수면시간,흡연여부,음주선호도,삶의 만족도,부모님자산규모,월평균생활비,학교소재,졸업 평점 유형,졸업 평점,현재 건강상태
기계공학,25,2,250,4,3,2,,2,,2,,2,4,1,2,1,2,,1,1,2019400,2032700,,1,2,2,2,5,5,5,5,5,5,5,5,4,4,5,7,2,3,6,1,80,4,3,3.9,4
기계공학,27,,,,,,3,2,,2,,2,4,2,2,1,2,850,1,2,,,,1,1,2,1,5,5,3,3,5,5,5,5,5,3,5,8,2,4,7,4,200,4,3,3.8,5
기계공학,26,2,342,4,3,2,,2,,2,,2,,2,2,2,2,,2,1,2032700,,,2,,,,5,4,3,4,4,5,5,5,3,5,4,8,1,1,5,3,150,5,3,3.1,4
기계공학,24,1,80,5,2,2,,2,,2,,1,,2,2,1,1,920,1,1,4149200,,,1,2,2,2,4,4,3,2,3,5,5,5,1,4,4,7,2,2,7,2,80,5,3,3.8,4
기계공학,26,,,,,,,2,,2,,2,4,1,2,1,2,850,2,1,2032700,,,2,,,,3,4,3,3,3,3,3,3,3,3,3,7,2,2,5,4,50,5,3,3.4,5
기계공학,26,2,358,4,3,1,,2,,2,,2,6,2,2,1,2,890,1,1,2032700,2043900,2034300,1,2,1,1,5,5,4,5,5,5,5,5,3,5,5,7,1,3,7,1,50,5,3,4.3,5
기계공학,23,2,260,4,4,2,,2,,2,,6,,2,2,2,2,,2,1,2066100,,,1,2,2,2,4,3,3,4,4,4,4,4,3,3,3,10,2,4,4,3,150,5,3,3,4
자동차공학,26,2,260,3,4,2,,2,,2,,2,4,2,2,2,2,860,2,2,,,,1,2,2,1,4,4,4,4,5,5,4,4,2,4,1,6,2,4,5,5,100,1,3,3.8,4
자동차공학,26,2,350,5,5,2,,2,,2,,1,4,2,2,1,1,,2,2,,,,2,,,,5,4,3,5,5,5,5,5,4,5,3,8,2,3,6,2,30,1,3,4,4
자동차공학,27,2,260,2,3,1,,2,,2,,2,4,2,2,1,1,760,1,1,2032700,4149200,2116500,1,1,2,1,5,3,3,4,4,3,3,5,5,4,5,5,1,5,6,5,120,1,3,3.7,4
자동차공학,27,2,130,4,4,2,,2,,2,,2,4,2,1,2,2,,2,1,2034300,2034700,,1,2,2,1,4,5,3,4,5,4,4,4,3,2,2,6,2,2,5,4,80,1,3,3.3,4
자동차공학,27,2,320,4,2,2,,2,,2,,2,4,2,2,2,2,,2,1,2019400,,,1,2,2,2,4,5,4,4,4,4,4,4,4,4,3,8,2,3,3,1,40,2,3,4,4
자동차공학,28,2,220,3,4,2,,2,,2,,2,,2,2,1,2,650,1,1,1014300,,,1,2,2,2,4,4,4,4,4,4,4,4,4,5,3,6,2,3,4,3,70,3,3,4,4
자동차공학,26,2,400,3,4,1,,2,,2,,2,4,2,2,1,2,,2,1,2034300,2034700,2001700,1,2,1,2,5,4,4,5,5,5,5,4,4,4,4,7,2,4,5,4,100,4,3,3.7,4
자동차공학,28,2,258,3,4,2,,2,,2,,2,8,2,2,1,1,,2,1,1014300,,,1,2,2,2,5,4,4,5,5,4,5,3,2,4,3,8,1,4,5,6,50,5,3,3,4
전기공학,27,,,,,,,2,,2,,2,4,2,1,2,2,,2,2,,,,2,,,,5,5,5,5,5,5,5,5,5,4,5,6,2,3,7,6,120,1,2,4,5
전기공학,29,2,420,4,4,1,,2,,2,,2,10,2,2,1,2,,2,1,1009800,,,2,,,,5,5,1,4,4,4,4,4,4,4,1,7,2,4,6,2,100,1,2,3.5,3
전기공학,26,2,200,3,5,1,,2,,2,,2,4,2,2,1,2,750,2,1,2035900,,,1,2,2,1,4,4,3,3,4,4,4,4,3,2,3,7,2,3,5,2,10,1,3,3.8,1
전기공학,26,2,400,4,2,2,,2,,2,,2,4,2,2,1,2,,1,2,,,,1,2,2,1,4,3,3,3,4,5,5,3,5,4,3,7,2,5,4,6,50,1,3,3.5,4
전기공학,30,,,,,,,2,,2,,2,11,2,2,1,2,,2,2,,,,2,,,,3,3,3,4,4,4,3,4,3,3,3,7,2,3,4,1,60,1,3,3,5
전기공학,27,2,370,4,2,2,,2,,2,,2,4,2,2,1,2,830,1,2,,,,1,2,2,1,4,4,4,4,4,5,5,5,3,2,4,7,1,4,6,6,80,1,3,3.4,5
전기공학,24,2,290,3,3,2,,2,,2,,1,,1,2,1,2,,1,2,,,,1,2,2,1,5,5,4,5,5,5,5,4,5,5,5,6,2,4,6,3,70,1,3,3.9,3
전기공학,26,2,225,3,1,2,,2,,2,,1,2,2,2,1,2,665,2,1,2039800,,,1,2,2,2,5,4,2,5,5,5,5,5,3,4,4,7,2,3,5,2,80,2,3,3.5,3
전기공학,25,2,165,3,3,2,,2,,2,,1,,2,2,1,2,860,2,1,2060200,4127500,2035900,1,2,2,1,4,5,3,4,5,5,4,4,3,3,4,8,2,4,5,-1,70,2,3,4.1,5
전기공학,27,2,230,3,3,1,,2,,2,,2,8,2,2,1,2,,1,2,,,,2,,,,4,3,3,4,4,4,4,4,4,3,3,7,2,4,4,4,150,2,1,3.4,4
전기공학,27,2,220,3,4,1,,2,,2,,2,5,1,2,2,2,,2,2,,,,1,1,1,2,4,5,2,4,5,5,4,4,3,4,4,6,2,4,4,2,60,2,3,3.3,2
전기공학,27,,,,,,1,2,,2,,2,6,2,2,1,2,,2,2,,,,1,2,2,2,5,5,5,5,5,5,5,5,5,5,5,8,2,2,5,-1,10,2,1,3,5
전기공학,26,2,250,3,4,2,,2,,2,,2,4,2,2,1,2,,2,1,2035900,,,1,2,2,1,3,4,4,3,4,5,4,4,3,5,2,6,2,3,7,4,30,3,3,3.5,5
전기공학,26,2,370,5,5,1,,2,,2,,2,4,2,2,2,1,,1,1,2035900,,,1,2,2,1,5,5,5,5,5,4,3,3,3,3,5,7,2,4,6,5,100,3,3,4,4
전기공학,27,2,200,2,5,1,,2,,2,,2,6,2,2,2,2,,2,2,,,,2,,,,5,4,4,3,5,5,4,4,3,4,3,5,2,3,6,4,65,3,1,2.8,5
전기공학,26,,,,,,,2,,2,,2,6,2,2,2,2,,1,2,,,,1,2,2,1,5,3,4,5,5,5,5,5,4,3,5,6,2,2,7,3,50,4,3,3.8,5
전기공학,27,2,200,2,4,2,,2,,2,,2,6,1,2,1,2,500,2,2,,,,2,,,,5,4,4,5,5,4,4,4,4,4,4,7,1,5,6,3,60,4,3,3,4
전기공학,27,2,400,5,4,1,,2,,2,,2,6,2,2,1,1,945,1,1,2035900,2116500,,1,1,1,1,4,4,4,5,5,5,4,4,3,3,3,7,2,4,5,4,110,4,2,3.9,4
전기공학,27,,,,,,0,2,,2,,2,,2,2,1,2,400,2,2,,,,1,2,2,2,4,4,4,4,4,4,3,3,5,5,3,7,1,3,5,-1,15,4,3,3.7,5
전기공학,26,2,320,4,4,1,,2,,2,,2,4,2,2,1,1,,1,1,2035900,2116500,,1,1,2,1,5,5,4,3,4,5,5,5,2,4,2,8,2,3,6,6,80,4,3,4.1,5
전기공학,27,2,220,3,2,1,,2,,2,,2,6,2,2,1,2,,2,1,2063700,,,1,2,2,2,4,4,3,4,4,4,4,4,4,5,5,7,2,1,4,2,20,4,3,3.4,4
전기공학,25,2,190,3,4,1,,2,,2,,2,4,2,2,1,2,635,1,1,2035900,,,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,6,2,2,5,4,50,4,3,3.9,3
전기공학,28,2,300,5,4,2,,2,,2,,2,4,1,2,2,2,765,2,1,2035900,2035400,,1,2,1,1,5,5,5,5,5,5,5,5,5,5,5,7,2,3,7,3,100,5,3,3.4,5
전기공학,27,,,,,,,2,,2,,2,6,2,2,2,2,,2,1,2035900,,,2,,,,5,2,3,5,4,5,3,5,2,4,1,8,2,5,7,2,30,5,3,3,4
전기공학,26,2,170,4,2,1,,2,,2,,3,7,2,2,1,2,,2,1,1014300,2063700,,2,,,,4,5,4,4,4,4,4,4,4,3,4,7,1,1,2,4,50,5,3,3.5,3
전기공학,26,2,190,2,3,2,,2,,2,,2,4,2,2,1,2,,2,2,,,,2,,,,4,4,4,3,3,4,3,4,3,3,3,7,1,4,4,3,50,5,3,3.1,2
전기공학,25,2,300,5,5,1,,2,,2,,2,4,2,2,1,2,705,1,1,2035900,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,6,2,4,7,3,35,5,3,3.4,5
전기공학,30,2,260,3,4,1,,2,,2,,2,15,2,2,1,2,,2,1,2035900,,,2,,,,4,5,5,5,4,5,5,5,4,4,4,8,2,1,5,5,30,5,3,3,4
전자공학,23,,,,,,,2,,2,,1,,2,1,2,2,910,2,2,,,,1,2,1,2,4,4,3,5,5,3,4,4,3,3,3,6,1,3,7,4,130,1,3,3.7,2
전자공학,27,2,420,4,3,2,,2,,2,,2,6,2,2,2,1,,2,1,4149200,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,1,4,6,1,120,1,2,3.9,5
전자공학,26,,,,,,,2,,2,,7,,2,1,2,2,930,2,2,,,,1,2,2,2,4,5,5,5,4,4,4,3,3,3,3,5,2,1,5,3,30,1,3,3.8,4
전자공학,27,2,330,4,4,2,,2,,2,,2,3,2,2,2,2,,2,1,4127500,,,2,,,,5,5,5,5,5,5,5,5,5,4,4,6,1,3,6,4,90,1,3,4.4,5
전자공학,27,2,400,3,4,2,,2,,2,,2,6,2,2,2,2,945,1,2,,,,2,,,,4,5,5,5,5,2,5,4,4,5,5,8,2,3,6,1,60,1,3,3.9,4
전자공학,26,2,160,5,5,2,,2,,2,,2,4,2,1,1,2,,2,2,,,,2,,,,4,5,5,5,5,3,5,2,4,3,4,7,2,4,7,3,110,1,3,3.8,5
전자공학,27,2,200,2,1,2,,2,,2,,2,6,2,2,1,2,,2,1,1014300,,,2,,,,4,3,3,4,5,5,5,5,3,4,4,6,2,5,4,6,80,1,3,2.7,2
전자공학,25,,,,,,,2,,2,,1,,2,1,1,2,,1,2,,,,1,2,2,2,5,5,5,5,5,4,5,5,5,5,5,6,2,2,7,5,80,1,2,3.3,5
전자공학,27,2,283,2,2,2,,2,,2,,2,6,2,2,2,2,955,2,2,,,,2,,,,5,4,1,4,5,5,5,5,3,4,4,6,2,3,6,6,90,1,2,3.4,4
전자공학,27,2,283,2,5,2,,2,,2,,2,6,2,2,2,1,,2,2,,,,2,,,,5,1,5,5,3,5,5,5,1,3,1,5,2,3,7,4,60,1,3,3.1,5
전자공학,24,2,220,3,2,2,,2,,2,,1,2,2,2,2,2,640,2,2,,,,2,,,,4,4,3,4,4,4,3,3,3,4,3,6,2,5,4,2,50,2,3,3.3,3
전자공학,26,2,550,5,3,2,,2,,2,,2,4,1,2,1,2,920,1,1,1014303,,,1,2,2,2,5,4,4,2,4,5,5,5,4,4,4,6,2,3,7,5,120,2,3,3.6,5
전자공학,26,,,,,,1,2,,2,,2,4,2,2,1,2,,1,1,2039800,3001100,,1,2,2,1,4,4,5,5,4,5,4,4,3,4,2,8,2,4,6,2,10,2,3,3.4,5
전자공학,28,2,600,3,4,2,,2,,2,,2,2,2,2,2,1,820,1,2,,,,1,2,2,2,5,5,5,5,2,5,5,4,2,4,2,6,2,3,5,1,120,2,3,3.5,2
전자공학,27,2,300,3,3,2,,2,,2,,2,6,1,2,2,2,,2,2,,,,2,,,,5,5,4,5,5,5,5,5,4,5,4,7,2,4,3,4,30,2,3,3.1,3
전자공학,24,2,320,5,4,2,,2,,2,,1,2,2,2,1,1,870,2,2,,,,2,,,,4,5,4,4,4,5,5,5,4,4,4,6,2,3,6,3,80,2,3,4,5
전자공학,26,,,,,,0,2,,2,,2,4,2,2,2,2,560,2,2,,,,1,2,2,1,3,4,2,3,4,4,3,4,3,5,3,6,2,1,7,3,50,3,3,3.5,4
전자공학,26,2,275,3,4,2,,2,,2,,2,4,2,2,1,2,,2,2,,,,2,,,,5,5,5,5,5,5,5,5,2,3,5,7,2,2,6,4,70,3,3,3.2,4
전자공학,26,2,225,3,1,2,,2,,2,,2,5,2,2,2,2,,1,2,,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,8,1,4,4,5,50,3,3,3.8,3
전자공학,25,2,180,4,4,2,,2,,2,,2,4,2,1,1,2,750,1,2,,,,1,2,2,2,4,5,4,5,5,5,4,4,5,5,5,7,1,3,6,3,50,3,3,3.4,5
전자공학,26,2,319,4,3,2,,2,,2,,2,4,2,2,1,2,,1,2,,,,1,2,2,2,5,5,5,5,5,5,5,5,5,5,5,8,2,3,6,3,40,3,3,3.9,3
전자공학,26,2,300,4,5,2,,2,,2,,2,4,2,1,2,1,,2,2,,,,2,,,,5,5,5,5,5,5,5,5,5,3,3,7,1,3,7,2,50,3,3,4,4
전자공학,28,2,270,3,4,2,,2,,2,,2,,2,2,2,2,,2,2,,,,2,,,,5,4,4,5,5,5,5,5,4,5,3,7,2,1,4,5,70,3,3,3.9,3
전자공학,26,,,,,,,2,,2,,2,,2,2,1,2,,1,2,,,,1,2,2,2,4,5,5,4,4,5,4,4,3,3,4,6,2,3,4,3,70,3,3,4.1,4
전자공학,26,2,180,3,4,2,,2,,2,,2,4,2,2,1,2,,1,1,2035900,2035500,2061100,1,1,2,2,5,5,5,5,5,5,4,4,2,3,4,6,2,3,6,1,30,4,3,3.6,4
전자공학,25,,,,,,,2,,2,,1,3,2,2,1,2,,2,2,,,,1,2,2,1,4,4,4,4,4,4,4,3,3,4,3,8,2,3,5,2,30,4,3,3.5,4
전자공학,27,,,,,,0,2,,2,,2,,2,2,2,2,,2,2,,,,1,2,2,2,5,4,5,4,4,5,4,3,5,4,4,6,2,4,6,2,40,4,1,2.7,5
전자공학,28,2,380,4,4,2,,2,,2,,2,8,2,2,1,2,800,2,2,,,,1,2,2,1,4,5,4,5,5,5,5,5,3,5,4,6,2,3,5,4,100,4,3,3.9,4
전자공학,26,2,310,3,2,2,,2,,2,,2,4,2,2,2,2,865,1,2,,,,1,2,1,1,4,4,4,3,3,4,4,4,5,5,4,8,2,3,5,5,50,4,3,3.9,3
전자공학,26,2,120,1,5,2,,2,,2,,2,4,2,1,2,2,,1,2,,,,1,2,2,1,5,5,3,5,5,4,5,5,4,4,5,7,2,2,7,1,50,4,2,3.9,5
전자공학,27,2,186,5,4,1,,2,,2,,2,5,1,2,2,2,840,1,1,2035900,,,2,,,,5,5,5,5,5,5,5,5,3,5,3,8,2,1,5,3,1,4,3,3.3,4
전자공학,26,,,,,,,2,,2,,2,4,1,1,1,2,,1,1,2116500,,,1,1,1,1,5,4,4,4,5,4,4,3,4,5,3,6,2,4,6,4,70,4,3,3.8,5
전자공학,27,,,,,,,2,,2,,2,5,2,2,1,2,790,1,1,2035900,4149200,,2,,,,5,3,4,2,4,5,5,5,1,4,2,7,2,3,5,3,5,4,3,3.8,5
전자공학,26,,,,,,,2,,2,,2,4,2,2,1,2,,2,2,,,,2,,,,4,3,2,3,4,4,3,3,3,4,3,7,2,3,4,3,150,4,3,3.3,3
전자공학,26,2,370,4,5,2,,2,,2,,2,4,2,1,1,2,,1,1,2035900,,,1,2,2,1,5,5,5,4,4,4,4,3,3,4,4,7,2,3,7,5,100,4,3,3.6,5
전자공학,27,2,350,4,4,1,,2,,2,,2,6,2,2,1,2,,2,1,2063700,1014801,,2,,,,4,4,4,4,4,4,4,4,4,4,4,6,2,3,6,3,60,4,3,4.2,4
전자공학,24,2,250,4,4,2,,2,,1,과학기술학부(화학전공),7,,2,1,2,2,,1,2,,,,2,,,,5,5,1,1,1,3,5,5,1,1,4,8,2,2,7,5,50,4,2,4,4
전자공학,27,2,200,2,5,2,,2,,2,,2,4,1,2,1,2,785,1,1,2116500,,,1,2,2,2,4,4,4,4,3,4,4,4,3,4,3,7,2,3,5,4,100,5,3,3.8,4
전자공학,26,2,200,4,5,2,,2,,2,,2,4,2,1,2,2,,1,2,,,,2,,,,5,5,5,5,5,5,4,4,3,3,3,8,1,4,7,2,80,5,3,4,4
전자공학,26,2,350,5,5,2,,2,,2,,2,4,2,2,1,2,800,1,1,2035900,,,1,1,2,2,5,4,4,5,5,5,5,5,5,5,5,7,2,4,7,3,150,5,3,4,5
전자공학,26,,,,,,1,2,,2,,2,4,2,2,1,2,400,2,1,2035900,2036100,2035400,2,,,,4,4,4,4,4,4,4,4,3,4,3,6,1,4,5,3,150,5,3,3.9,4
광학공학,26,,,,,,,2,,2,,2,4,2,1,1,2,,1,2,,,,1,2,2,2,4,4,4,5,5,5,5,5,4,3,4,7,2,3,5,4,90,2,3,3.8,5
광학공학,26,2,240,4,3,2,,2,,2,,2,4,2,2,2,2,,1,2,,,,2,,,,5,4,3,4,5,5,5,5,5,4,3,7,1,2,6,2,50,2,3,3.6,4
광학공학,24,,,,,,,2,,2,,1,,2,1,2,2,,2,2,,,,2,,,,4,2,4,2,2,4,4,5,2,3,2,6,2,4,5,-1,60,3,3,3.9,4
광학공학,26,,,,,,0,2,,2,,2,4,2,2,1,2,,2,1,4149200,,,1,2,2,1,3,4,3,3,3,3,3,3,3,3,3,6,2,2,4,-1,20,3,3,3,5
에너지공학,26,,,,,,,2,,2,,2,6,2,1,1,2,800,2,1,2030500,1009400,,2,,,,5,5,5,5,4,4,4,3,1,2,3,6,2,4,6,5,50,1,2,3.6,4
에너지공학,23,2,150,3,4,2,,2,,2,,1,,2,1,1,2,960,2,2,,,,2,,,,5,5,4,4,5,4,5,3,3,4,2,7,2,3,3,4,60,1,2,3.6,4
에너지공학,27,,,,,,,2,,2,,2,4,2,1,2,2,940,2,2,,,,2,,,,5,4,4,4,4,4,5,4,4,4,4,6,2,4,5,4,40,2,3,3.9,5
에너지공학,26,,,,,,,2,,2,,1,2,2,2,1,2,890,1,1,2023900,,,1,1,1,2,5,5,3,5,5,5,5,4,2,4,3,7,2,3,3,4,50,2,3,3.9,3
에너지공학,27,2,160,3,1,2,,2,,2,,2,4,1,2,1,2,,1,2,,,,1,2,2,2,4,5,5,5,4,5,5,5,1,4,1,6,2,3,3,1,15,3,3,3,3
에너지공학,23,,,,,,0,2,,2,,1,,2,2,2,2,,2,1,2023900,,,1,2,2,2,4,4,4,3,4,5,4,4,3,3,3,7,2,3,3,2,30,3,3,4.1,4
에너지공학,27,,,,,,1,2,,2,,2,4,2,2,1,2,,2,2,,,,2,,,,5,5,4,5,4,5,5,5,4,2,5,9,1,5,7,3,30,4,3,3.6,5
에너지공학,30,2,175,3,2,1,,2,,2,,2,,2,2,2,2,,1,1,2024500,,,1,1,2,1,5,5,5,5,5,5,5,5,5,5,5,7,1,3,7,1,100,4,3,4.4,4
에너지공학,26,2,185,1,1,2,,1,반도체공학과,2,,2,4,2,2,1,2,730,2,2,,,,1,2,2,2,5,4,3,4,5,5,5,5,4,3,4,5,2,4,7,3,50,4,3,4,5
에너지공학,26,2,233,4,2,1,,2,,2,,2,4,2,2,2,2,,2,1,2019400,2002000,,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,2,3,6,3,40,4,3,4.3,4
에너지공학,26,2,330,4,2,2,,2,,1,통계학과,2,4,2,2,2,2,970,2,2,,,,2,,,,3,5,4,5,2,4,4,4,2,4,1,6,2,3,3,3,80,4,3,4.3,4
에너지공학,26,2,170,1,1,2,,2,,2,,2,4,2,2,1,2,,1,2,,,,1,2,2,2,5,5,2,4,4,3,4,4,4,4,4,7,2,1,6,3,40,4,3,3.2,4
에너지공학,26,2,360,2,4,1,,1,에너지공학과,2,,2,5,2,2,1,2,850,2,1,2084200,2056600,2039900,1,2,2,1,4,4,4,4,5,5,5,5,5,5,5,7,2,4,4,5,100,4,2,3.5,4
에너지공학,26,2,300,3,4,1,,2,,2,,2,6,2,2,1,2,925,2,1,2056600,,,2,,,,4,4,3,4,4,5,4,4,3,4,5,7,2,3,6,2,50,4,2,3.7,4
에너지공학,24,2,80,1,3,2,,2,,1,생명과학부,1,,2,1,2,2,,2,2,,,,2,,,,4,4,3,4,4,5,4,4,4,3,4,7,2,3,4,2,50,4,2,3.3,3
에너지공학,25,2,130,1,2,2,,2,,1,신소재공학부,1,2,2,2,1,2,810,2,1,4149200,,,2,,,,3,3,1,3,4,4,4,4,4,3,3,6,2,3,6,4,60,4,2,3.2,5
에너지공학,25,,,,,,,2,,2,,2,5,2,2,1,2,760,1,1,2030500,1009500,,1,2,2,1,4,5,5,5,4,5,4,4,3,3,3,7,2,3,6,-1,80,5,3,4,5
신소재공학,30,2,290,4,3,2,,2,,2,,3,6,1,2,1,2,,2,2,,,,1,1,2,2,4,4,3,4,4,4,3,4,4,3,3,6,2,3,3,6,30,1,3,3.5,4
신소재공학,27,2,375,4,4,2,,2,,2,,2,6,2,2,2,1,900,2,2,,,,2,,,,4,5,4,4,5,4,4,4,4,4,4,6,1,3,7,5,180,1,3,4.4,4
신소재공학,30,,,,,,5,2,,2,,3,6,2,2,2,2,800,1,2,,,,1,1,1,1,3,2,2,4,4,5,3,3,2,4,3,6,1,2,2,3,25,1,3,2.7,3
신소재공학,24,,,,,,5,2,,2,,7,,2,1,1,2,,2,2,,,,2,,,,4,4,2,3,3,3,3,3,3,3,3,7,2,3,5,1,60,1,3,3.5,2
신소재공학,25,2,250,4,3,2,,2,,2,,3,3,2,2,2,2,780,2,2,,,,2,,,,4,4,5,4,5,4,5,4,5,4,3,7,2,3,5,3,85,1,2,4.1,4
신소재공학,27,,,,,,,2,,2,,2,6,2,2,1,2,,2,1,2116600,,,1,2,2,1,3,4,1,2,2,4,5,5,1,4,4,7,2,1,5,2,30,1,2,2.5,2
신소재공학,26,2,300,5,4,1,,2,,2,,2,4,1,2,2,2,,2,1,2056600,,,2,,,,5,5,5,5,5,5,5,5,5,4,5,6,2,4,5,4,60,1,3,4.1,5
신소재공학,31,,,,,,,2,,2,,2,15,2,2,2,2,,2,1,2116500,2037200,,2,,,,5,5,4,5,5,4,4,4,5,4,3,8,1,1,3,4,30,1,3,2.5,3
신소재공학,27,2,400,4,4,2,,2,,2,,3,2,2,2,2,2,,2,2,,,,2,,,,4,5,5,4,4,5,4,4,4,4,3,6,2,4,4,3,100,1,3,4.1,4
신소재공학,28,2,180,5,5,2,,2,,2,,2,4,2,1,1,2,,1,2,,,,2,,,,5,5,5,5,5,3,4,4,5,2,4,6,1,3,7,4,60,2,3,3.7,4
신소재공학,24,2,160,2,4,2,,2,,2,,1,,2,1,1,2,,1,2,,,,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,5,2,3,4,3,50,2,3,3.9,3
신소재공학,26,2,300,4,3,2,,2,,2,,2,6,2,2,1,2,850,2,2,,,,1,2,1,2,5,4,3,4,4,5,5,5,5,5,4,6,2,4,5,3,70,2,3,3.7,4
신소재공학,26,2,450,4,3,2,,2,,2,,2,4,2,2,2,2,890,1,2,,,,1,2,2,2,4,5,1,5,2,3,5,5,5,5,2,6,2,4,3,5,100,2,3,3.4,4
신소재공학,28,,,,,,9,2,,2,,2,10,2,2,2,2,,2,2,,,,2,,,,4,2,2,2,3,4,4,3,2,4,2,9,2,1,2,-1,5,2,1,3,1
신소재공학,29,2,230,3,3,2,,2,,2,,2,10,2,2,1,2,870,1,2,,,,1,2,1,1,4,3,3,3,3,3,4,3,3,3,3,6,2,2,4,3,80,3,3,3.8,3
신소재공학,25,2,412,5,4,2,,2,,2,,1,3,2,2,2,2,,2,2,,,,2,,,,5,4,5,4,4,4,3,3,3,3,3,7,2,3,3,3,100,3,3,4,4
신소재공학,26,2,200,4,3,2,,2,,2,,1,6,2,2,1,2,,2,2,,,,2,,,,5,5,4,5,5,5,5,4,5,4,5,8,2,1,7,1,50,3,3,3.5,5
신소재공학,29,2,170,2,4,2,,2,,2,,2,,2,2,2,2,,1,2,,,,1,2,2,2,5,4,4,4,5,5,5,5,4,5,5,7,1,2,7,3,80,3,3,2.9,5
신소재공학,26,2,220,3,4,2,,2,,2,,2,6,2,1,1,1,,2,2,,,,2,,,,5,5,5,5,5,5,5,4,4,4,4,7,2,3,6,3,70,3,3,3.7,5
신소재공학,26,,,,,,,2,,2,,1,,2,2,1,2,,2,1,2116500,,,1,2,2,2,5,3,4,4,4,4,4,4,4,4,4,8,2,1,4,3,20,3,3,4.2,4
신소재공학,31,2,370,3,2,2,,1,농업경제학과,2,,2,6,2,2,2,2,,2,2,,,,2,,,,5,4,4,4,4,5,4,4,5,4,4,6,2,4,4,4,100,3,1,4,4
신소재공학,26,2,300,4,4,2,,2,,2,,2,4,2,2,2,2,,2,2,,,,1,2,2,2,5,4,4,4,4,5,4,4,3,3,3,7,1,3,6,4,50,3,3,3.9,4
신소재공학,25,,,,,,,2,,2,,2,4,2,2,2,2,,2,2,,,,2,,,,4,2,2,4,4,4,3,3,2,2,1,6,2,5,4,3,30,3,3,3.2,5
신소재공학,25,2,350,4,5,2,,2,,2,,1,2,2,2,1,2,600,2,2,,,,1,1,1,2,4,3,4,4,5,5,5,5,3,3,4,7,2,4,7,3,100,3,3,4.1,4
신소재공학,26,2,210,3,1,2,,2,,2,,2,4,2,2,1,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,3,3,7,1,5,6,2,60,4,3,3.5,3
신소재공학,28,,,,,,,2,,2,,4,1,2,1,2,2,,1,2,,,,1,1,2,2,5,5,5,5,5,4,4,3,4,3,4,7,2,4,6,4,90,4,3,3.5,4
신소재공학,27,2,280,3,2,2,,2,,2,,2,6,1,1,1,2,,1,2,,,,1,1,2,1,4,4,4,5,5,4,4,4,1,4,2,7,2,4,6,4,70,4,3,3,4
신소재공학,25,,,,,,,2,,2,,2,4,2,1,2,2,,2,1,4158400,,,2,,,,3,4,3,4,5,5,4,4,3,4,3,5,2,4,7,-1,50,4,3,3.8,4
신소재공학,27,2,240,5,1,1,,1,생명·제약공학과,2,,2,6,2,1,1,1,780,1,1,2000500,,,1,2,1,2,5,4,4,5,5,5,5,4,3,1,3,5,1,3,7,2,100,4,3,3.8,3
신소재공학,23,2,70,4,5,2,,2,,2,,1,,2,1,1,2,615,2,2,,,,2,,,,5,5,2,4,4,5,4,4,2,2,2,4,2,3,5,2,53,4,3,3.1,5
신소재공학,24,2,190,3,4,2,,2,,2,,7,,2,1,2,2,,2,2,,,,2,,,,5,4,4,3,4,5,5,5,5,4,4,7,2,4,6,2,60,4,2,3.4,4
신소재공학,29,2,250,3,4,2,,2,,2,,2,8,1,2,2,2,,2,1,5017000,2116600,4149200,1,2,2,2,4,4,4,5,5,5,4,5,3,4,4,6,2,4,5,3,30,4,3,3.7,4
신소재공학,27,2,280,4,4,2,,2,,2,,2,6,2,2,1,2,875,1,1,2008700,4158400,,1,1,1,2,4,5,5,3,5,5,3,3,4,2,2,7,1,4,6,3,60,5,3,4,3
신소재공학,26,2,230,3,3,2,,2,,2,,2,4,2,2,1,2,,2,1,2035900,,,1,2,2,2,5,4,4,4,4,4,3,3,3,3,3,7,2,3,4,4,60,5,3,3.7,3
신소재공학,25,2,358,5,2,2,,1,경영학과,2,,1,2,2,2,1,1,,2,2,,,,1,1,1,1,5,5,5,5,5,5,4,4,3,2,4,6,2,5,6,4,80,5,3,3.8,4
신소재공학,29,,,,,,,2,,2,,2,,2,1,1,2,870,1,2,,,,2,,,,4,4,4,5,5,4,5,5,3,3,3,5,1,1,7,5,80,5,2,3.8,5
