전공,졸업당시나이,알바 여부,월 소득,직장_만족도,직장_전공일치정도,직장_요구자격증여부,합격경험,복수전공여부,복수전공명,부전공여부,부전공명,군복무경험,휴학학기수,졸업유예경험,대학원경험,재학중재직경험,어학연수경험,토익점수,취업목표유무,자격증여부,자격증_1,자격증_2,자격증_3,구직활동경험,공모전수상,대외활동,면접훈련,중요도_근로소득,중요도_흥미,중요도_전공관련성,중요도_개인발전가능성,중요도_직업자체전망,중요도_직장안정성,중요도_근무환경,중요도_복리후생,중요도_회사규모,중요도_출퇴근거리,중요도_사회적평판,하루평균수면시간,흡연여부,음주선호도,삶의 만족도,부모님자산규모,월평균생활비,학교소재,졸업 평점 유형,졸업 평점,현재 건강상태
산업디자인,25,1,45,4,1,2,,,,,,1,2,2,2,2,2,,1,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,8,2,5,4,5,40,1,-1,,4
산업디자인,26,,,,,,0,,,,,1,2,2,2,1,2,,1,1,2026500,,,1,1,2,2,4,4,4,4,4,4,4,4,2,4,3,7,2,3,2,-1,50,2,3,3.33,3
산업디자인,27,2,250,2,4,2,,,,,,2,,2,2,2,2,835,2,2,,,,2,,,,5,5,4,5,5,5,4,3,4,4,4,6,2,1,6,-1,35,2,3,3.69,4
산업디자인,24,,,,,,,,,,,1,,2,2,1,1,,2,1,5010502,,,2,,,,4,4,2,4,4,4,4,4,3,4,4,7,2,2,6,-1,50,3,3,3.8,3
산업디자인,25,1,200,3,3,2,,,,,,1,,2,2,1,2,,1,2,,,,2,,,,4,5,1,5,2,5,3,4,1,3,3,6,2,2,4,-1,100,3,-1,,3
산업디자인,23,,,,,,,,,,,1,,2,2,1,2,,1,2,,,,1,1,2,1,3,3,3,3,3,3,3,3,3,3,3,8,2,3,4,-1,60,3,3,3.2,3
산업디자인,25,,,,,,,,,,,1,,2,2,2,2,,2,2,,,,2,,,,5,5,3,4,4,4,4,4,3,3,5,5,2,4,5,1,50,4,3,3.5,4
산업디자인,25,2,200,3,3,2,,,,,,2,4,2,2,1,2,,2,1,2026500,2036900,,2,,,,5,3,3,3,3,3,3,3,3,3,3,8,2,6,7,-1,100,4,3,3.48,4
산업디자인,27,2,400,3,5,2,,2,,1,생활제품디자인학과,2,6,2,2,1,2,550,1,2,,,,1,1,2,2,5,4,4,3,5,5,3,3,3,3,5,7,2,4,5,-1,100,4,3,3.3,4
산업디자인,24,2,240,3,5,2,,,,,,1,,2,2,1,2,,1,2,,,,2,,,,5,5,3,4,4,4,4,4,3,5,4,8,2,4,6,3,60,4,3,4.3,4
산업디자인,26,2,200,4,5,2,,,,,,2,4,2,2,1,2,,2,2,,,,1,1,2,2,5,5,5,4,5,4,5,4,3,4,2,6,2,2,3,-1,120,4,3,3.6,4
산업디자인,26,,,,,,,,,,,2,4,2,2,2,2,,2,1,2049500,4150602,5019500,1,1,1,1,5,5,4,5,5,5,4,5,3,3,3,6,1,3,7,1,50,4,3,4,4
산업디자인,25,2,220,2,3,1,,,,,,1,2,2,2,1,2,,2,1,2049500,,,2,,,,5,4,4,5,4,4,4,4,4,4,3,6,2,2,3,-1,20,5,3,3.1,2
시각디자인,25,2,206,4,4,2,,,,,,1,2,2,2,1,2,,1,2,,,,2,,,,4,4,3,5,4,4,4,4,3,5,3,7,2,3,6,-1,100,1,2,3.5,3
시각디자인,29,2,245,2,3,2,,,,,,1,8,1,2,1,2,,2,2,,,,2,,,,4,4,4,5,4,3,3,3,4,4,3,7,2,2,3,6,240,1,3,3.2,4
시각디자인,24,,,,,,,,,,,1,,2,2,1,2,,2,1,3007600,2116600,4158400,2,,,,5,5,5,5,5,5,5,5,3,5,4,9,2,3,4,5,70,1,3,3.9,3
시각디자인,24,2,180,3,3,2,,,,,,1,2,2,2,1,2,875,2,2,,,,1,2,2,1,3,3,3,3,3,3,3,3,3,3,3,6,2,1,4,-1,100,1,3,2.9,3
시각디자인,26,,,,,,,,,,,1,1,2,1,2,2,990,2,2,,,,2,,,,4,5,2,4,4,5,4,4,3,5,4,7,2,1,5,-1,50,1,3,3.9,4
시각디자인,23,2,202,2,2,2,,,,,,1,,2,2,1,2,935,2,1,4149200,2116500,2116600,2,,,,5,4,2,2,4,4,4,4,2,4,3,6,2,2,4,-1,30,2,3,3.53,4
시각디자인,24,2,197,2,4,2,,,,,,1,1,2,2,1,2,,2,1,2049500,3007600,,2,,,,5,4,2,3,4,4,4,4,4,5,4,7,2,3,3,3,80,2,3,3,4
시각디자인,25,2,200,2,3,2,,,,,,1,2,2,2,1,2,,1,2,,,,2,,,,4,5,3,4,4,3,4,3,2,3,3,6,1,3,4,-1,100,2,3,4,3
시각디자인,27,,,,,,2,,,,,1,,2,2,1,2,800,1,2,,,,1,2,1,2,4,4,5,4,4,3,5,3,3,4,2,7,2,2,5,4,20,2,3,4,3
시각디자인,24,2,180,3,4,2,,,,,,1,,2,2,1,2,,2,2,,,,2,,,,5,3,4,4,5,4,5,5,5,3,4,6,2,3,5,-1,60,3,3,3,2
시각디자인,24,,,,,,,,,,,1,,2,2,2,2,,1,1,3007600,4150602,3003900,1,2,2,2,5,4,3,4,3,4,3,3,3,4,3,8,2,3,6,1,30,3,3,3.22,4
시각디자인,26,2,206,1,2,2,,,,,,1,1,2,2,2,2,,2,2,,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,7,2,1,4,1,1000,3,3,3.1,3
시각디자인,27,2,205,1,5,2,,2,,1,영상미디어전공,2,6,2,2,1,1,,2,2,,,,1,1,1,2,5,5,5,5,3,4,5,4,4,2,4,5,1,4,6,6,100,3,3,3.3,2
시각디자인,25,2,150,3,4,2,,,,,,1,2,2,2,2,2,,2,2,,,,1,1,1,2,4,4,4,3,3,4,4,4,5,5,4,8,2,3,4,3,20,3,3,3.4,3
시각디자인,25,2,190,2,2,2,,,,,,2,4,2,2,2,2,,2,1,5008200,,,1,2,2,2,5,3,3,3,3,4,3,3,3,4,3,7,2,3,4,2,80,4,3,3.5,2
시각디자인,27,2,200,3,4,2,,,,,,4,6,2,2,2,2,,1,2,,,,2,,,,5,5,5,4,4,5,5,5,4,5,5,5,2,4,5,1,100,5,3,3.8,3
패션디자인,24,,,,,,,,,,,1,1,2,1,2,2,760,2,2,,,,2,,,,4,3,4,4,3,4,4,4,4,4,4,8,2,2,4,6,50,1,3,3.65,2
패션디자인,28,2,250,3,3,2,,,,,,2,2,2,2,2,2,,2,2,,,,2,,,,5,5,2,3,3,3,5,5,1,4,1,8,2,3,6,-1,100,1,-1,,4
패션디자인,28,2,450,3,2,1,,,,,,1,3,2,2,1,2,,2,2,,,,2,,,,5,5,1,5,5,5,5,5,3,5,3,6,1,4,7,6,300,2,3,2.4,3
패션디자인,24,,,,,,,,,,,1,,2,2,2,2,,1,2,,,,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,6,2,1,3,1,200,2,2,4.26,3
패션디자인,25,2,100,2,4,2,,,,,,1,2,2,2,2,2,700,2,1,2059900,1014303,,2,,,,2,3,4,3,3,3,4,3,3,2,3,7,2,3,4,1,40,2,3,3.4,2
패션디자인,24,2,280,4,1,2,,,,,,1,,2,2,2,2,815,2,2,,,,2,,,,5,5,5,4,3,4,4,4,4,3,4,8,2,3,5,-1,100,3,3,3.5,3
패션디자인,24,,,,,,0,,,,,1,,2,2,2,2,775,1,2,,,,1,1,2,2,5,5,4,4,5,5,5,5,5,5,5,8,2,5,3,-1,500,3,3,3.58,3
패션디자인,26,2,220,3,4,2,,1,신문방송학과,2,,1,2,2,2,1,2,,2,2,,,,1,1,1,2,5,5,2,5,5,3,5,5,5,5,4,7,2,3,6,-1,100,4,-1,,3
패션디자인,28,2,210,4,3,2,,,,,,1,2,2,2,1,2,,2,1,2116500,5010500,4149200,2,,,,4,4,2,3,4,4,4,4,2,4,3,7,2,1,3,1,100,4,3,3.9,3
패션디자인,27,2,180,3,4,2,,,,,,2,4,2,2,2,2,,2,1,3004700,3007600,,2,,,,4,4,4,5,5,5,4,4,4,5,3,6,2,3,7,2,100,4,3,4.28,4
패션디자인,25,1,40,5,1,2,,,,,,1,2,2,2,1,2,,1,1,2106000,2104800,,1,2,2,2,5,5,2,4,4,4,5,3,3,4,3,6,2,3,4,2,80,4,2,3.5,2
패션디자인,25,,,,,,,,,,,2,4,2,2,1,2,,2,1,2064500,,,2,,,,5,4,4,5,5,5,5,4,3,2,2,6,2,3,7,-1,50,4,3,2.52,1
패션디자인,28,2,166,1,2,2,,,,,,2,,2,2,1,2,,2,1,2116500,,,2,,,,5,5,5,4,5,5,5,5,3,4,2,6,1,4,6,-1,40,5,-1,,4
기타디자인,25,2,220,2,3,2,,,,,,1,2,1,2,1,2,,2,2,,,,2,,,,5,4,1,4,5,4,3,3,3,3,3,8,2,3,1,-1,80,1,-1,,3
기타디자인,24,2,200,3,5,1,,,,,,1,2,2,2,1,2,,1,1,2036900,4194300,3007600,1,1,2,1,5,5,4,4,4,4,4,4,3,4,4,7,2,3,5,-1,90,1,1,3.2,3
기타디자인,25,,,,,,,,,,,1,2,2,2,1,2,,2,1,5010503,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,8,2,1,7,3,30,1,3,3.3,5
기타디자인,27,2,450,4,3,1,,1,컴퓨터과학과,2,,1,3,2,2,1,1,,2,1,4180000,,,2,,,,5,5,3,5,5,4,3,3,3,4,5,6,2,4,4,4,100,1,2,3.51,3
기타디자인,30,,,,,,,,,,,3,,2,2,2,2,,2,2,,,,2,,,,4,5,4,5,5,4,4,4,5,4,2,6,2,3,7,4,100,1,3,3.9,5
기타디자인,25,,,,,,,,,,,1,,2,2,1,2,,2,2,,,,2,,,,4,4,3,4,4,4,3,4,3,3,3,6,2,2,4,4,40,2,3,4.08,4
기타디자인,28,2,213,3,4,2,,,,,,2,4,2,2,1,2,,1,2,,,,2,,,,3,4,4,3,3,3,3,3,3,3,3,6,2,1,4,4,30,2,3,3.6,3
기타디자인,25,2,190,3,4,2,,2,,1,서피스ㆍ인테리어디자인학과,1,2,2,2,1,2,,2,2,,,,2,,,,5,5,2,5,4,4,5,4,3,4,3,6,2,3,7,-1,70,2,3,3.8,4
기타디자인,24,2,190,3,3,2,,,,,,1,2,2,2,1,2,,2,2,,,,2,,,,5,5,4,4,3,3,4,5,2,5,3,6,1,3,7,-1,180,3,3,2.4,4
기타디자인,28,2,250,3,3,2,,,,,,2,4,2,2,2,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,6,2,3,7,4,100,3,3,4,5
기타디자인,25,2,184,2,2,2,,,,,,1,2,2,2,1,2,,1,1,4150600,4028000,,1,1,2,2,4,5,2,5,3,4,4,4,2,3,3,7,2,1,4,-1,25,3,3,3.83,3
기타디자인,24,2,200,3,5,1,,,,,,1,2,2,2,1,2,,1,1,2116600,3007600,2049500,1,1,2,2,4,5,4,4,4,4,4,4,4,4,3,9,2,2,2,5,60,3,3,4.03,2
기타디자인,25,2,180,3,5,1,,,,,,1,2,2,2,1,2,,1,2,,,,1,1,1,2,5,4,4,5,3,4,3,4,3,3,3,8,2,3,3,-1,150,3,3,3.3,2
기타디자인,26,1,54,3,1,2,,,,,,1,,2,2,1,2,,2,1,3003900,,,2,,,,4,5,3,4,3,5,5,5,1,5,2,8,2,1,7,-1,60,3,3,3.2,3
기타디자인,26,1,90,4,3,2,,,,,,1,2,2,2,2,2,,2,2,,,,2,,,,3,3,3,3,3,3,3,3,3,3,3,8,2,1,4,2,100,4,1,3.3,2
기타디자인,25,2,230,3,3,2,,1,상담심리학과,2,,1,,2,2,2,2,,2,1,4167400,,,1,2,2,2,5,5,2,4,4,4,4,4,4,4,4,8,2,2,6,-1,60,4,3,3.9,3
기타디자인,27,,,,,,2,,,,,2,6,2,2,1,2,620,1,1,5010502,,,1,2,2,1,4,5,5,5,4,4,4,4,4,3,4,7,2,3,3,3,40,4,3,3.71,3
기타디자인,26,,,,,,,,,,,2,4,2,1,2,2,,1,2,,,,2,,,,4,5,4,5,4,3,4,3,4,5,5,6,2,1,5,-1,7,4,3,3.6,4
기타디자인,24,,,,,,,,,,,1,,2,2,2,2,,2,1,4101402,,,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,6,2,1,7,5,40,4,3,3.6,3
기타디자인,24,2,165,2,4,2,,,,,,1,,1,2,1,2,,2,2,,,,1,1,2,2,3,5,3,5,2,4,3,5,2,5,3,5,2,4,5,5,10,4,3,3.9,2
기타디자인,25,,,,,,0,,,,,6,,2,2,1,2,,2,1,3007600,,,2,,,,5,5,5,5,5,5,5,5,3,5,3,6,2,2,4,1,10,4,3,3.4,3
기타디자인,25,2,230,3,4,2,,1,의류디자인학과,2,,1,,1,2,2,2,,2,1,3002000,4150600,3004700,2,,,,3,3,3,3,3,3,3,3,3,3,3,7,2,2,4,-1,100,4,3,3.7,3
기타디자인,24,2,125,2,4,1,,,,,,1,,2,2,2,2,,2,2,,,,1,1,2,2,5,5,3,3,3,3,3,3,3,3,3,8,2,1,4,7,59,5,1,3,4
기타디자인,24,,,,,,,,,,,1,,2,2,1,2,,1,1,2116500,,,1,1,2,2,5,3,2,3,4,5,4,5,5,4,5,7,2,2,2,-1,40,5,3,3.95,2
공예,25,2,230,3,1,2,,,,,,1,1,2,2,1,2,,2,2,,,,2,,,,4,5,2,4,4,4,4,4,2,4,5,7,2,2,3,3,80,1,3,3.28,3
공예,25,,,,,,,,,,,1,1,2,2,2,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,3,7,2,3,4,-1,50,1,-1,,3
공예,25,2,0,1,4,2,,,,,,1,2,2,2,1,2,,2,2,,,,2,,,,5,4,1,4,3,4,4,5,2,4,2,8,2,4,5,-1,40,1,-1,,4
공예,25,2,179,2,4,2,,,,,,1,,2,2,2,2,,2,2,,,,2,,,,4,4,4,4,5,4,4,5,4,4,5,7,2,2,6,5,30,1,2,3.8,4
공예,25,1,100,3,1,1,,,,,,1,2,2,2,1,2,,1,1,2116400,,,2,,,,5,4,1,4,4,4,4,4,4,5,3,7,2,1,5,1,10,1,-1,,3
공예,24,1,60,4,1,2,,,,,,1,2,2,1,1,2,,2,2,,,,2,,,,4,5,4,4,3,3,4,3,2,3,3,6,2,2,5,-1,60,1,3,3.9,4
공예,27,2,160,3,4,2,,,,,,1,,2,1,1,2,,2,2,,,,2,,,,5,5,5,4,4,4,4,4,4,4,4,7,2,3,6,-1,50,1,-1,,3
공예,27,2,150,1,3,2,,1,국제사무학과,2,,1,4,2,2,1,1,910,2,2,,,,1,2,1,1,4,4,3,4,5,4,4,4,4,5,4,7,2,2,2,-1,100,1,2,3,2
공예,25,2,225,2,5,2,,,,,,1,2,1,2,1,2,,1,1,2026500,2059900,,1,1,2,2,4,5,5,5,4,3,3,3,2,4,4,7,2,4,6,4,120,1,3,3.8,3
공예,25,,,,,,,,,,,1,,2,1,1,2,,2,1,2059900,4182700,,2,,,,5,5,1,5,5,5,5,5,5,5,4,7,2,3,6,-1,60,2,3,4.2,4
공예,26,2,200,2,3,2,,,,,,1,2,2,2,1,2,600,2,1,4169800,-7,,2,,,,5,5,3,4,4,5,5,5,2,5,3,9,2,2,7,-1,50,2,3,3.78,2
공예,27,,,,,,1,,,,,2,6,2,2,1,2,,1,1,2032200,,,2,,,,3,4,4,3,4,3,3,3,3,3,3,7,2,3,3,4,40,5,1,4,3
사진ㆍ만화,25,2,190,3,3,2,,,,,,1,2,2,2,1,2,700,2,2,,,,2,,,,4,5,3,5,5,4,4,4,3,4,3,7,2,2,4,-1,50,1,3,3.83,3
사진ㆍ만화,26,2,220,1,3,2,,,,,,3,4,2,2,2,2,,2,2,,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,5,2,4,4,5,100,2,3,4.23,1
사진ㆍ만화,26,2,250,3,4,2,,,,,,1,2,1,2,1,2,940,1,2,,,,1,2,1,2,4,5,4,5,5,5,5,5,3,3,4,7,1,3,3,6,40,2,3,3.42,3
사진ㆍ만화,26,2,200,3,4,2,,,,,,1,4,2,2,1,2,,1,2,,,,2,,,,3,3,3,3,3,3,3,3,3,3,3,6,2,3,5,3,100,3,-1,,3
사진ㆍ만화,26,2,200,3,3,2,,,,,,2,4,2,2,2,2,,2,2,,,,2,,,,5,5,5,4,4,4,4,4,4,4,2,7,1,3,5,-1,40,4,3,3,4
사진ㆍ만화,25,2,180,2,1,2,,,,,,1,2,2,2,2,2,,2,1,2059500,,,1,1,2,2,3,3,3,3,5,5,4,4,2,5,4,7,2,3,6,1,35,4,3,3.02,4
사진ㆍ만화,24,2,200,1,4,1,,,,,,1,,2,2,1,2,,1,1,2017900,2054900,,2,,,,5,4,4,4,4,5,4,5,3,3,3,8,2,1,4,2,100,5,3,3.5,2
사진ㆍ만화,24,,,,,,5,,,,,1,,2,2,1,2,,2,1,2089700,3007600,,2,,,,3,4,4,3,5,5,4,4,3,5,4,7,2,1,4,-1,40,5,3,3.5,3
영상ㆍ예술,25,,,,,,,,,,,1,2,1,1,1,2,,2,1,4149200,,,1,2,2,2,5,5,5,5,5,5,5,3,3,4,3,5,2,2,5,6,50,1,3,3.9,3
영상ㆍ예술,26,2,200,2,5,2,,,,,,1,1,1,2,1,1,980,1,2,,,,1,1,1,2,5,3,1,5,4,4,4,3,3,4,5,6,2,3,1,3,100,1,-1,,2
영상ㆍ예술,25,2,230,4,2,1,,,,,,1,2,2,2,1,2,,2,1,5010500,,,2,,,,5,5,2,5,5,5,5,5,3,4,4,5,2,4,5,2,80,2,3,3.65,3
영상ㆍ예술,27,2,180,3,1,2,,,,,,2,6,2,1,1,1,635,2,1,1014301,4150600,,1,2,2,2,4,5,5,5,5,4,4,4,3,3,3,7,2,3,7,-1,150,2,3,3.3,4
영상ㆍ예술,26,2,180,1,3,2,,,,,,1,2,1,2,1,2,,2,2,,,,2,,,,4,5,4,4,3,3,4,4,4,4,3,5,2,3,4,1,50,2,1,2.5,2
영상ㆍ예술,25,2,180,2,1,2,,,,,,1,2,2,2,1,2,,2,2,,,,2,,,,5,5,5,5,5,5,5,5,2,3,1,5,2,2,7,1,120,2,3,3.8,5
영상ㆍ예술,24,,,,,,,,,,,1,,2,2,1,2,,2,2,,,,1,2,2,2,5,4,3,4,4,4,5,5,3,4,4,7,2,2,5,-1,20,2,3,4.2,3
영상ㆍ예술,24,,,,,,0,,,,,1,,2,2,1,2,270,2,1,2116500,2116600,,2,,,,4,3,2,3,3,4,4,4,3,4,4,6,2,4,4,-1,50,3,-1,,4
영상ㆍ예술,25,2,200,3,4,2,,2,,1,테크노미디어융합학부 미디어디자인·영상전공,1,1,1,2,1,1,,2,1,2000100,5007800,4150600,2,,,,4,4,4,4,4,4,4,4,4,4,4,8,2,3,3,-1,100,3,3,3.85,3
영상ㆍ예술,27,2,200,3,3,2,,,,,,2,8,2,2,1,2,,1,2,,,,1,2,2,2,5,5,5,5,5,5,5,5,5,5,4,8,1,2,5,5,120,3,3,3,4
영상ㆍ예술,25,2,350,4,5,2,,,,,,1,,1,2,1,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,5,2,6,7,1,50,3,-1,,4
영상ㆍ예술,25,2,250,3,5,2,,,,,,1,2,2,2,1,2,700,2,1,4149200,4023900,5010500,1,1,1,2,5,5,3,5,5,5,5,5,5,5,5,4,2,3,7,-1,100,3,3,3.3,4
영상ㆍ예술,25,,,,,,3,,,,,1,2,2,2,2,2,,2,1,3003900,4148800,,2,,,,5,5,5,5,5,5,5,5,5,5,5,7,1,3,4,-1,50,3,-1,,2
영상ㆍ예술,24,,,,,,,,,,,1,,2,2,1,2,,2,1,4146000,,,2,,,,3,3,3,3,3,4,4,4,3,4,3,10,2,2,4,-1,40,3,-1,,3
영상ㆍ예술,24,2,187,3,5,1,,,,,,1,,2,2,2,2,,1,1,-7,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,2,2,4,-1,160,4,3,3.8,3
영상ㆍ예술,24,2,180,3,5,1,,,,,,1,,2,2,1,2,,2,1,2053800,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,9,2,3,3,-1,100,4,3,3.6,3
영상ㆍ예술,27,2,220,2,5,2,,,,,,2,6,2,2,1,2,,2,1,4148500,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,8,2,3,4,1,80,4,3,3,5
영상ㆍ예술,25,,,,,,0,,,,,1,2,2,2,1,2,835,1,1,5008600,2116500,4149200,1,1,1,1,5,5,5,5,3,4,5,4,4,4,3,7,2,3,5,2,30,4,3,3.83,4
영상ㆍ예술,24,2,146,3,5,1,,,,,,1,,2,2,2,1,,1,1,2014400,,,2,,,,4,5,5,5,5,4,5,5,5,5,5,8,2,3,1,-1,60,4,3,3.57,2
영상ㆍ예술,28,2,200,4,4,2,,,,,,2,6,2,2,2,2,,2,2,,,,2,,,,3,4,3,3,3,3,3,3,3,3,3,7,2,4,7,5,40,5,3,3.5,3
무용,23,1,40,3,2,2,,,,,,1,,2,2,1,2,830,1,2,,,,1,2,2,2,4,4,2,4,4,4,3,3,4,2,4,4,2,4,4,-1,100,1,-1,,3
무용,26,2,300,5,5,2,,,,,,1,,2,2,2,2,,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,8,2,2,7,-1,100,2,3,3,4
체육,28,,,,,,0,,,,,2,8,2,2,2,2,,2,2,,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,7,2,5,7,5,150,1,3,3.7,4
체육,27,2,300,5,5,2,,,,,,2,6,2,2,1,1,700,2,2,,,,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,2,3,7,-1,100,1,3,3,5
체육,24,,,,,,0,2,,1,관광학부,1,,2,2,1,2,910,1,1,1009000,3006401,1013300,1,2,1,2,4,4,2,4,5,5,4,4,4,4,4,9,2,3,6,-1,35,1,3,3.69,4
체육,27,2,273,3,3,2,,,,,,2,8,2,2,2,2,,2,2,,,,2,,,,3,3,3,3,3,3,3,3,3,3,3,6,1,2,1,,100,2,3,2.7,1
체육,24,1,150,3,4,2,,,,,,1,,2,2,1,2,,2,1,-7,1019700,,1,2,2,2,5,4,3,4,4,4,4,4,2,2,3,8,2,2,4,-1,40,2,3,4.15,3
체육,26,2,180,4,3,2,,,,,,2,4,2,1,2,2,,2,2,,,,2,,,,5,5,3,5,5,4,5,5,4,4,3,7,1,4,7,-1,60,3,3,4,5
체육,26,2,190,5,4,2,,,,,,2,4,2,2,2,2,,1,1,4150300,-7,-1,1,2,2,1,5,5,5,5,5,5,5,5,5,5,5,6,2,1,5,-1,40,3,3,3.9,5
체육,27,2,350,4,2,2,,,,,,2,6,2,2,1,1,,2,1,4013303,,,2,,,,4,3,1,3,4,4,4,4,2,3,1,7,2,4,7,6,100,3,3,3.5,5
체육,24,,,,,,,,,,,1,2,2,2,2,2,,2,1,5015200,5019900,5017200,2,,,,4,4,4,4,4,4,4,4,4,4,4,7,2,4,4,-1,20,3,3,3.85,4
체육,24,,,,,,,,,,,1,2,2,2,1,2,,2,1,5020000,-7,,2,,,,5,5,5,5,5,5,5,5,5,5,5,8,2,4,7,-1,60,4,-1,,4
체육,24,,,,,,,,,,,1,,2,2,1,2,,2,2,,,,1,1,1,2,5,4,2,3,4,5,3,3,3,3,4,7,2,4,4,-1,50,4,-1,,3
체육,26,,,,,,,,,,,2,1,2,2,1,2,,2,1,1011200,2116600,,2,,,,5,4,4,5,5,5,4,4,3,2,3,6,1,3,5,3,30,5,-1,,2
체육,25,2,50,4,5,2,,,,,,6,,2,1,2,2,,1,2,,,,2,,,,4,5,5,5,3,4,4,4,2,4,3,7,2,1,6,-1,20,5,3,3.8,4
체육,28,,,,,,,1,교직과정,2,,3,8,2,2,1,1,750,1,1,1014801,1011200,4054500,1,2,1,1,5,5,5,5,5,5,5,5,5,5,5,6,2,4,5,-1,50,5,3,4.2,5
순수미술,25,,,,,,,,,,,1,2,2,2,1,2,,1,1,1014801,,,1,2,2,2,4,4,4,4,4,5,4,4,4,4,4,8,2,1,4,1,35,1,2,3.7,2
순수미술,25,,,,,,,,,,,1,2,2,2,2,2,,2,2,,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,7,2,3,4,-1,40,1,3,3.2,5
순수미술,26,2,230,4,5,2,,,,,,1,,2,2,1,2,,2,2,,,,2,,,,5,5,5,4,4,4,4,4,4,4,4,8,2,3,3,1,60,1,3,3.5,4
순수미술,25,,,,,,1,,,,,1,2,2,2,1,2,730,1,1,5010500,,,2,,,,4,5,2,4,4,4,5,5,4,4,4,10,2,1,7,4,40,1,2,3.03,2
순수미술,25,,,,,,,,,,,1,2,2,2,1,2,,2,2,,,,1,2,2,1,5,5,3,3,2,3,4,3,2,4,3,10,2,1,4,-1,20,2,3,3.1,3
순수미술,25,,,,,,,,,,,1,2,2,2,1,2,,2,2,,,,1,2,2,2,4,5,4,5,4,4,5,5,4,5,3,7,2,2,4,-1,30,3,-1,,3
순수미술,26,1,90,4,3,1,,,,,,1,4,2,2,2,1,,2,1,4074061,,,2,,,,5,5,5,5,5,5,5,5,5,5,5,8,2,3,4,4,80,3,1,3.5,2
순수미술,25,,,,,,,,,,,1,2,2,1,1,2,,2,1,4150600,,,2,,,,5,4,3,5,5,5,5,5,3,5,3,8,2,3,3,-1,60,4,3,4.3,4
순수미술,24,2,120,2,3,2,,,,,,1,,2,2,2,2,,2,2,,,,2,,,,5,4,4,4,3,4,4,4,3,4,4,6,2,3,4,1,100,4,3,3.6,3
조형,25,,,,,,2,,,,,1,2,2,2,2,2,,2,2,,,,1,2,2,1,4,4,1,4,4,4,4,4,3,3,3,7,2,3,4,-1,100,1,3,3.31,4
조형,25,,,,,,,,,,,1,2,2,2,1,2,,2,1,4150600,2058700,,2,,,,5,5,4,5,5,4,4,4,3,4,5,8,1,2,4,2,60,1,3,3,3
연극ㆍ영화,27,2,400,5,5,2,,,,,,1,7,2,2,2,2,,2,2,,,,2,,,,5,5,5,5,5,5,5,5,5,5,1,6,2,4,1,,100,1,3,3,3
연극ㆍ영화,25,,,,,,,,,,,1,2,2,1,1,2,630,2,1,1014801,4149200,,2,,,,5,5,5,5,5,5,5,5,5,5,5,7,1,4,4,3,100,1,3,4.02,3
연극ㆍ영화,28,2,0,1,4,2,,,,,,2,6,2,2,1,2,,1,2,,,,2,,,,4,4,4,4,4,3,2,3,2,2,3,7,2,4,4,-1,50,1,3,4,4
연극ㆍ영화,29,2,116,2,5,2,,,,,,1,,2,2,2,2,,2,1,1014301,,,2,,,,5,5,5,5,5,5,5,2,2,5,5,8,2,1,4,5,100,1,1,3.5,3
연극ㆍ영화,24,1,60,3,2,2,,,,,,1,,2,2,2,2,,1,2,,,,2,,,,5,3,2,3,4,5,4,4,3,3,2,9,2,5,4,1,50,2,3,3.5,4
연극ㆍ영화,24,1,40,2,2,2,,,,,,1,1,2,2,2,2,,2,2,,,,2,,,,4,4,3,3,3,3,3,3,3,3,3,7,2,3,4,4,70,2,1,3.3,3
연극ㆍ영화,25,,,,,,,1,심리학과,2,,1,2,2,1,1,2,,2,2,,,,2,,,,4,4,4,4,4,3,4,4,3,4,3,5,2,1,5,-1,80,2,3,3.9,3
연극ㆍ영화,25,2,160,1,2,2,,,,,,1,2,2,2,1,2,,2,1,5007800,,,1,1,1,2,4,4,2,4,4,4,4,4,4,3,3,7,2,3,1,6,50,3,3,3.6,4
연극ㆍ영화,24,,,,,,,,,,,1,,2,1,2,2,,1,2,,,,2,,,,5,5,5,5,5,5,5,1,4,5,5,5,1,4,5,6,50,4,3,3.8,2
음악학,26,,,,,,,,,,,1,,2,2,2,1,,2,2,,,,2,,,,4,4,4,3,4,4,4,3,4,4,3,8,2,1,7,1,40,1,3,4.1,4
음악학,24,2,250,2,1,1,,,,,,1,,2,2,1,1,,2,1,3003700,,,2,,,,5,5,5,5,5,5,5,5,3,5,3,8,2,2,4,-1,60,1,-1,,2
